ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
75,Left-Wing Militants,3,success,Hijacking,3287,169,75.14792899408285,84.18010343778522,-9.032174443702374,0.24503539528211754,0.24746836955556045,0.20838372845683037,36.49829859033565,43.34395257532555,0.0019078960131386552,0.001907896013133721,,,,4.164301031333202
76,Hostage Taking (Barricade Incident),8,nhostkidus,Hijacking,151,26,-12.307692307692308,1.390728476821192,-13.6984207845135,0.66059876825166,0.8553726070589281,0.3571390749753418,16.014565665848814,38.35598438916069,0.0021763511826147406,0.0021763511826147493,,,,4.687745902553085
77,Firearms,7,nhostkid,Hijacking,93,84,-13.642857142857142,2.881720430107527,-16.52457757296467,0.4649193525345008,0.5503087292153326,0.4050754861746024,30.02783109860265,40.793822724295815,0.0023388384265296716,0.002338838426529668,,,,4.916985759979897
78,Chiapas,9,ndays,Hijacking,59,3,-65.33333333333333,2.0847457627118646,-67.41807909604519,1.8810493218451412,1.9368564458358593,1.1561538449806685,34.80798963753383,58.3123771881522,0.0023428521031058558,0.0023428521031058766,,,,4.916985759979897
79,Business,9,ndays,Hijacking,49,13,26.46153846153846,-8.510204081632653,34.97174254317111,0.9731691899212672,0.9869137675313067,0.9234256455616274,35.435459199895845,37.87174713119571,0.0027845867082570554,0.002784586708257069,,,,5.770086634704837
80,Chiapas,3,success,Hijacking,3390,66,96.96969696969697,83.48082595870207,13.488871010994899,0.36588989363463503,0.3631817391202629,0.780906904932344,37.14082939210838,17.273340683501246,0.003261776117558939,0.0032617761175580975,,,,6.674409380553256
81,Firearms,11,ransomamt,Hijacking,30,8,21295875.0,1112699.9666666666,20183175.033333335,1.24989716341141,10.129081134535982,0.5545644891062883,1992596.8372903094,36394640.172254175,0.0033575815716549683,0.0033575815716549787,,,,6.726209607635028
82,New York,1,nkill,Hijacking,2858,505,5.6158415841584155,0.72778166550035,4.888059918658065,0.14162553019648072,0.5975475098621434,0.05620141301204693,8.180202976305198,86.97396838777516,0.0033692680991190957,0.003369268099120784,,,,6.726209607635028
83,Government (General),4,propvalue,Hijacking,963,106,6414846.066037736,398642.228556594,6016203.837481142,0.29812709882731586,1.596192707166269,0.09502835960140621,3769096.1814765753,63309562.14245874,0.0036513816566735896,0.003651381656673874,,,,7.201580448162809
84,Mexico.1,3,success,Hijacking,3446,10,50.0,83.8363319791062,-33.836331979106205,0.9177856766608617,0.9190394595090651,0.6419992603174108,36.81706114901855,52.70462766947299,0.003778053428404539,0.003778053428401068,,,,7.362706502729225
85,Melee,3,success,Hijacking,3356,100,94.0,83.43265792610251,10.567342073897493,0.2866139369857055,0.2841885610262737,0.4427349544954476,37.184262574595756,23.8683256575942,0.004764548728497912,0.004764548728493733,,,,9.1759603159344
86,Hostage Taking (Kidnapping),7,nhostkid,Hijacking,56,121,0.18181818181818182,-16.071428571428573,16.253246753246756,0.4552934686850575,0.2774312088764656,0.9621124301714146,58.58478149977709,16.893292554541677,0.0054042778399032414,0.005404277839903233,,,,10.286980027815805
87,Hostage Taking (Barricade Incident),10,nreleased,Hijacking,65,9,-30.11111111111111,-0.27692307692307694,-29.834188034188035,1.0070788957948955,1.1681588320323981,0.5762587973153775,25.5394961850193,51.77220403953372,0.0060017886789401785,0.006001788678940164,,,,11.293020767155229
88,New York,8,nhostkidus,Hijacking,163,14,13.857142857142858,-1.8650306748466257,15.722173531989483,0.7533271501460056,0.7716275144222294,0.5985424497479706,20.375340741655325,26.267432725297347,0.0075072402442489545,0.00750724024424899,,,,13.965173045267724
